Launching LAML version 0.0.4
LAML was called as follows: /Users/uym2/my_gits/LAML/run_laml.py -c ../../evaluation/Bar11/Bar11_character_matrix.txt -t progenitor_12_starting.nwk -o progenitor_12_improved --topology_search --parallel -v -p ../../evaluation/Bar11/Bar11_priors.pickle --delimiter tab -m -1 --randomreps 15
Prior keys mismatch with site names.
Prior keys: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]
Site names: ['r1', 'r2', 'r3', 'r4', 'r5', 'r6', 'r7', 'r8', 'r9', 'r10', 'r11', 'r12', 'r13', 'r14', 'r15', 'r16', 'r17', 'r18', 'r19', 'r20', 'r21', 'r22', 'r23', 'r24', 'r25', 'r26', 'r27']
Attempting to infer mapping between site names and prior keys...
{'r1': 0, 'r2': 1, 'r3': 2, 'r4': 3, 'r5': 4, 'r6': 5, 'r7': 6, 'r8': 7, 'r9': 8, 'r10': 9, 'r11': 10, 'r12': 11, 'r13': 12, 'r14': 13, 'r15': 14, 'r16': 15, 'r17': 16, 'r18': 17, 'r19': 18, 'r20': 19, 'r21': 20, 'r22': 21, 'r23': 22, 'r24': 23, 'r25': 24, 'r26': 25, 'r27': 26}
Detected polytomies in the input trees.
Flag --keep_polytomies is off. All polytomies will be resolved.
Starting topology search
Optimal score for this search: -674.7341680028657
Performing nni-search 12
Perform nni moves for full topology search
Found polytomies in the input tree(s). Arbitrarily resolving them to obtain fully resolved initial tree(s).
Initial score (polytomies were arbitrarily resolved): -674.7341808067632
NNI Iter: 0
Current score: -675.2482800536669
Runtime (s): 1.4292492079999874
NNI Iter: 1
Current score: -675.1706774834762
Runtime (s): 1.3646400000000085
NNI Iter: 2
Current score: -675.1036226019636
Runtime (s): 1.3138790830000175
NNI Iter: 3
Current score: -675.1984828523478
Runtime (s): 1.2613004170000295
NNI Iter: 4
Current score: -675.4435755179743
Runtime (s): 1.2440232079999873
NNI Iter: 5
Current score: -675.2892461097729
Runtime (s): 1.4030758330000026
NNI Iter: 6
Current score: -675.3375671070382
Runtime (s): 1.398646958000029
NNI Iter: 7
Current score: -675.2955307989033
Runtime (s): 1.235048250000034
NNI Iter: 8
Current score: -675.1981642247365
Runtime (s): 1.369826250000017
NNI Iter: 9
Current score: -675.2294838666776
Runtime (s): 1.2429412079999906
NNI Iter: 10
Current score: -675.2294838676743
Runtime (s): 1.2656196660000205
NNI Iter: 11
Current score: -675.3533930113118
Runtime (s): 1.4282549170000038
NNI Iter: 12
Current score: -675.3879304103543
Runtime (s): 1.290270458000009
NNI Iter: 13
Current score: -675.3077981014693
Runtime (s): 1.3559163749999925
NNI Iter: 14
Current score: -675.4113029327573
Runtime (s): 1.3771959999999694
NNI Iter: 15
Current score: -675.4065790940942
Runtime (s): 1.1753748330000349
NNI Iter: 16
Current score: -675.313325891027
Runtime (s): 1.3174526249999872
NNI Iter: 17
Current score: -675.2889111626952
Runtime (s): 1.3485170000000153
NNI Iter: 18
Current score: -675.2889111231077
Runtime (s): 1.3676497499999982
NNI Iter: 19
Current score: -675.2889111240326
Runtime (s): 1.3119563750000225
NNI Iter: 20
Current score: -675.2754123384506
Runtime (s): 1.3037773330000277
NNI Iter: 21
Current score: -675.2031068365819
Runtime (s): 1.4438792079999985
NNI Iter: 22
Current score: -675.1109182521385
Runtime (s): 2.5823522910000065
NNI Iter: 23
Current score: -675.0838218929991
Runtime (s): 1.2231233750000001
NNI Iter: 24
Best score for this search: -674.7341808067632
Optimal topology found. Re-optimizing other parameters ...
Optimal score for this search: -674.734168819779
Performing nni-search 13
Perform nni moves for full topology search
Found polytomies in the input tree(s). Arbitrarily resolving them to obtain fully resolved initial tree(s).
Initial score (polytomies were arbitrarily resolved): -674.7341877718334
NNI Iter: 0
Current score: -675.3428432579885
Runtime (s): 1.3986006249999718
NNI Iter: 1
Current score: -675.2770159078699
Runtime (s): 1.480172959000015
NNI Iter: 2
Current score: -675.2287006792232
Runtime (s): 1.4349217500000009
NNI Iter: 3
Current score: -675.2482865845831
Runtime (s): 1.4006626249999954
NNI Iter: 4
Current score: -676.3187420089457
Runtime (s): 1.4038649170000213
NNI Iter: 5
Current score: -676.650520286967
Runtime (s): 1.362100082999973
NNI Iter: 6
Current score: -676.5763102022003
Runtime (s): 1.3001187499999673
NNI Iter: 7
Current score: -676.6370169513915
Runtime (s): 1.2469974580000098
NNI Iter: 8
Current score: -676.5994633116177
Runtime (s): 1.3197402920000059
NNI Iter: 9
Current score: -676.6125685089595
Runtime (s): 1.1881073750000155
NNI Iter: 10
Current score: -676.5247809408754
Runtime (s): 1.3430764580000414
NNI Iter: 11
Current score: -676.4409431128255
Runtime (s): 1.2571130420000145
NNI Iter: 12
Current score: -676.3829806276891
Runtime (s): 1.2263810000000035
NNI Iter: 13
Current score: -676.510713318941
Runtime (s): 1.1756614579999791
NNI Iter: 14
Current score: -676.5101514540539
Runtime (s): 1.347622790999992
NNI Iter: 15
Current score: -676.4099475545896
Runtime (s): 1.2464952500000095
NNI Iter: 16
Current score: -676.2615187813318
Runtime (s): 1.377220125000008
NNI Iter: 17
Current score: -676.193861845253
Runtime (s): 1.4327248339999983
NNI Iter: 18
Current score: -676.1967926488256
Runtime (s): 1.316560083000013
NNI Iter: 19
Current score: -676.1696688111261
Runtime (s): 1.2864676250000002
NNI Iter: 20
Current score: -676.0883011462087
Runtime (s): 2.461950042000012
NNI Iter: 21
Current score: -676.0123949864973
Runtime (s): 1.2152659580000318
NNI Iter: 22
Current score: -675.5641488833332
Runtime (s): 1.3677185000000236
NNI Iter: 23
Current score: -675.5488751861475
Runtime (s): 1.4582520000000159
NNI Iter: 24
Current score: -675.5077763810028
Runtime (s): 2.628742917000068
NNI Iter: 25
Best score for this search: -674.7341877718334
Optimal topology found. Re-optimizing other parameters ...
Optimal score for this search: -674.7341681545433
Performing nni-search 14
Perform nni moves for full topology search
Found polytomies in the input tree(s). Arbitrarily resolving them to obtain fully resolved initial tree(s).
Initial score (polytomies were arbitrarily resolved): -674.7341843282426
NNI Iter: 0
Current score: -675.3428330426852
Runtime (s): 1.3334918329999255
NNI Iter: 1
Current score: -675.1826579362202
Runtime (s): 1.3193971249999095
NNI Iter: 2
Current score: -675.2486516801923
Runtime (s): 1.406665750000002
NNI Iter: 3
Current score: -676.3147290245724
Runtime (s): 1.2110332920000246
NNI Iter: 4
Current score: -676.4760145167647
Runtime (s): 1.5092692079999779
NNI Iter: 5
Current score: -676.3713057431422
Runtime (s): 1.21364087500001
NNI Iter: 6
Current score: -676.4482982281467
Runtime (s): 1.3790992499999675
NNI Iter: 7
Current score: -676.3652137541328
Runtime (s): 1.4287686669999857
NNI Iter: 8
Current score: -676.4537114733441
Runtime (s): 1.2534461249999822
NNI Iter: 9
Current score: -676.9077042862001
Runtime (s): 1.2554152919999524
NNI Iter: 10
Current score: -676.8773075121015
Runtime (s): 1.4504653750000216
NNI Iter: 11
Current score: -676.8152623691338
Runtime (s): 1.2464963329999819
NNI Iter: 12
Current score: -676.8522735496566
Runtime (s): 1.2945596660000547
NNI Iter: 13
Current score: -676.9101126229049
Runtime (s): 1.2906095829999913
NNI Iter: 14
Current score: -676.9396677064999
Runtime (s): 1.2959085420000065
NNI Iter: 15
Current score: -676.8544068348355
Runtime (s): 1.287335791999908
NNI Iter: 16
Current score: -676.7668209185438
Runtime (s): 1.2613567500000045
NNI Iter: 17
Current score: -676.7181773941237
Runtime (s): 1.1605292079999572
NNI Iter: 18
Current score: -676.7389342928319
Runtime (s): 1.2635756659999515
NNI Iter: 19
Current score: -676.6594371089927
Runtime (s): 1.2636903750000101
NNI Iter: 20
Current score: -676.5743568088234
Runtime (s): 1.3490576660000215
NNI Iter: 21
Current score: -676.5514768012239
Runtime (s): 1.210904874999983
NNI Iter: 22
Current score: -676.5302594828723
Runtime (s): 1.202104208000037
NNI Iter: 23
Current score: -676.520446638982
Runtime (s): 1.1706858750000038
NNI Iter: 24
Current score: -676.4998450782521
Runtime (s): 1.229769000000033
NNI Iter: 25
Current score: -676.4881558578955
Runtime (s): 1.20866558299997
NNI Iter: 26
Current score: -676.4471360753292
Runtime (s): 1.2053458750000345
NNI Iter: 27
Current score: -676.414103181884
Runtime (s): 1.1762516250000772
NNI Iter: 28
Current score: -675.4773725022818
Runtime (s): 1.157905458000073
NNI Iter: 29
Current score: -675.4291693713892
Runtime (s): 1.2492662500000051
NNI Iter: 30
Current score: -675.3067048099532
Runtime (s): 1.248447709000061
NNI Iter: 31
Best score for this search: -674.7341843282426
Optimal topology found. Re-optimizing other parameters ...
Optimal score for this search: -674.7341676873269
Performing nni-search 15
Perform nni moves for full topology search
Found polytomies in the input tree(s). Arbitrarily resolving them to obtain fully resolved initial tree(s).
Initial score (polytomies were arbitrarily resolved): -674.7341868441943
NNI Iter: 0
Current score: -675.4504041702063
Runtime (s): 1.3972483339999826
NNI Iter: 1
Current score: -675.6497587978754
Runtime (s): 1.1794866660000025
NNI Iter: 2
Current score: -676.6498748997301
Runtime (s): 1.318165375000035
NNI Iter: 3
Current score: -676.6161847100724
Runtime (s): 1.2694517500000302
NNI Iter: 4
Current score: -676.6338562195212
Runtime (s): 1.2406854579999163
NNI Iter: 5
Current score: -676.4279818067336
Runtime (s): 1.2158457499999713
NNI Iter: 6
Current score: -676.421780179121
Runtime (s): 1.1671284579999792
NNI Iter: 7
Current score: -676.4430578542477
Runtime (s): 1.250969457999986
NNI Iter: 8
Current score: -676.5198641303729
Runtime (s): 1.333390832999953
NNI Iter: 9
Current score: -676.6075193226785
Runtime (s): 1.393346500000007
NNI Iter: 10
Current score: -676.7549166474787
Runtime (s): 1.2312827910000124
NNI Iter: 11
Current score: -676.7542342426046
Runtime (s): 1.380004500000041
NNI Iter: 12
Current score: -676.8262065355885
Runtime (s): 1.3945872080000754
NNI Iter: 13
Current score: -676.7626317162435
Runtime (s): 1.4209169159998964
NNI Iter: 14
Current score: -676.5522734593102
Runtime (s): 1.4055544999999938
NNI Iter: 15
Current score: -676.5414007932077
Runtime (s): 1.2986519999999473
NNI Iter: 16
Current score: -676.5746720711468
Runtime (s): 1.2498321250000117
NNI Iter: 17
Current score: -676.5775811842733
Runtime (s): 1.213430666000022
NNI Iter: 18
Current score: -676.4172359008319
Runtime (s): 1.4697725409999975
NNI Iter: 19
Current score: -676.3162933654487
Runtime (s): 1.4433145410000634
NNI Iter: 20
Current score: -676.3073715116664
Runtime (s): 1.210624540999902
NNI Iter: 21
Current score: -676.288904602746
Runtime (s): 1.4954359170000089
NNI Iter: 22
Current score: -676.2803824218464
Runtime (s): 1.4358464169999934
NNI Iter: 23
Current score: -676.2785752500404
Runtime (s): 1.3431754160000082
NNI Iter: 24
Current score: -676.2029019009673
Runtime (s): 1.2271624579999525
NNI Iter: 25
Current score: -676.1574496436668
Runtime (s): 2.674307708000015
NNI Iter: 26
Current score: -675.2375715685035
Runtime (s): 2.49549049999996
NNI Iter: 27
Current score: -675.1771838443361
Runtime (s): 1.403616833000001
NNI Iter: 28
Current score: -675.1663111853778
Runtime (s): 1.5032127919999994
NNI Iter: 29
Current score: -675.1199921508994
Runtime (s): 1.421763124999984
NNI Iter: 30
Best score for this search: -674.7341868441943
Optimal topology found. Re-optimizing other parameters ...
Optimal score for this search: -674.7341671789824
Tree height pre-scaling: 0.8415017215238216, input timescale: 1.0
Tree height after scaling: 1.0, mutation rate: 0.8415017215238216
Runtime (s): 609.459505
